NGC,Ref,Star,Source,Age,AgeErr,[Fe/H],e_fe,[Mg/Fe],e_mg,[C/Fe],e_c,[N/Fe],e_n,[Ca/Fe],e_ca,[O/Fe],e_o,[Na/Fe],e_na,[Si/Fe],e_si,[Cr/Fe],e_cr,[Ti/Fe],e_ti,Comments
6752,Ca12,14348,RGB,,,,,0.15,,,,,,,,,,,,0.41,0.06,,,,,-
6752,Ca12,14474,RGB,,,,,,,,,,,,,,,,,0.5,,,,,,-
6752,Ca12,14498,RGB,,,,,0.47,,,,,,,,,,,,0.5,0.18,,,,,-
6752,Ca12,14537,RGB,,,,,0.43,,,,,,,,,,,,0.5,0.14,,,,,-
6752,Ca12,14628,RGB,,,,,,,,,,,,,,,,,0.47,,,,,,-
6752,Ca12,15222,RGB,,,,,0.4,,,,,,,,,,,,0.47,,,,,,-
6752,Ca12,15323,RGB,,,,,0.29,,,,,,,,,,,,0.51,,,,,,-
6752,Ca12,15520,RGB,,,,,0.44,,,,,,,,,,,,0.49,0.11,,,,,-
6752,Ca12,15535,RGB,,,,,0.34,0.09,,,,,,,,,,,0.47,0.18,,,,,-
6752,Ca12,15595,RGB,,,,,0.45,,,,,,,,,,,,0.52,0.16,,,,,-
6752,Ca12,16138,RGB,,,,,0.43,,,,,,,,,,,,0.39,0.01,,,,,-
6752,Ca12,16246,RGB,,,,,0.38,,,,,,,,,,,,0.49,0.08,,,,,-
6752,Ca12,16391,RGB,,,,,0.43,0.19,,,,,,,,,,,0.38,0.13,,,,,-
6752,Ca12,16675,RGB,,,,,0.45,,,,,,,,,,,,0.48,0.16,,,,,-
6752,Ca12,17198,RGB,,,,,0.4,,,,,,,,,,,,0.46,,,,,,-
6752,Ca12,17604,RGB,,,,,0.37,,,,,,,,,,,,0.48,0.12,,,,,-
6752,Ca12,17651,RGB,,,,,0.35,,,,,,,,,,,,0.51,0.16,,,,,-
6752,Ca12,17655,RGB,,,,,0.2,,,,,,,,,,,,0.51,0.12,,,,,-
6752,Ca12,17761,RGB,,,,,0.47,,,,,,,,,,,,0.38,0.16,,,,,-
6752,Ca12,18152,RGB,,,,,0.44,,,,,,,,,,,,0.42,0.16,,,,,-
6752,Ca12,18163,RGB,,,,,0.41,,,,,,,,,,,,0.39,0.12,,,,,-
6752,Ca12,18231,RGB,,,,,,,,,,,,,,,,,0.39,0.17,,,,,-
6752,Ca12,18366,RGB,,,,,0.24,,,,,,,,,,,,0.49,0.08,,,,,-
6752,Ca12,19187,RGB,,,,,,,,,,,,,,,,,0.42,0.09,,,,,-
6752,Ca12,19323,RGB,,,,,0.4,,,,,,,,,,,,0.5,0.2,,,,,-
6752,Ca12,19377,RGB,,,,,,,,,,,,,,,,,0.51,,,,,,-
6752,Ca12,19714,RGB,,,,,0.38,,,,,,,,,,,,0.5,0.17,,,,,-
6752,Ca12,19976,RGB,,,,,0.27,,,,,,,,,,,,0.52,0.24,,,,,-
6752,Ca12,20297,RGB,,,,,0.49,,,,,,,,,,,,0.44,0.11,,,,,-
6752,Ca12,20414,RGB,,,,,0.32,,,,,,,,,,,,0.54,0.16,,,,,-
6752,Ca12,20447,RGB,,,,,0.37,,,,,,,,,,,,,,,,,,-
6752,Ca12,21647,RGB,,,,,0.39,,,,,,,,,,,,0.48,0.26,,,,,-
6752,Ca12,21694,RGB,,,,,0.39,0.12,,,,,,,,,,,0.5,0.19,,,,,-
6752,Ca12,21948,RGB,,,,,0.27,,,,,,,,,,,,0.46,0.17,,,,,-
6752,Ca12,22334,RGB,,,,,0.34,,,,,,,,,,,,0.47,,,,,,-
6752,Ca12,22350,RGB,,,,,0.36,,,,,,,,,,,,0.51,0.18,,,,,-
6752,Ca12,22363,RGB,,,,,,,,,,,,,,,,,0.52,0.19,,,,,-
6752,Ca12,22470,RGB,,,,,0.11,,,,,,,,,,,,0.5,0.15,,,,,-
6752,Ca12,22531,RGB,,,,,0.22,,,,,,,,,,,,0.58,0.13,,,,,-
6752,Ca12,22948,RGB,,,,,0.37,,,,,,,,,,,,0.46,0.16,,,,,-
6752,Ca12,22966,RGB,,,,,,,,,,,,,,,,,,,,,,,-
6752,Ca12,23086,RGB,,,,,0.51,,,,,,,,,,,,0.53,0.19,,,,,-
6752,Ca12,23300,RGB,,,,,0.47,,,,,,,,,,,,0.48,0.22,,,,,-
6752,Ca12,23698,RGB,,,,,0.5,0.01,,,,,,,,,,,0.41,0.09,,,,,-
6752,Ca12,24880,RGB,,,,,0.42,,,,,,,,,,,,0.48,0.15,,,,,-
6752,Ca12,24936,RGB,,,,,,,,,,,,,,,,,0.43,0.14,,,,,-
6752,Ca12,25726,RGB,,,,,0.37,0.24,,,,,,,,,,,0.46,0.19,,,,,-
6752,Ca12,26168,RGB,,,,,0.38,,,,,,,,,,,,0.5,0.18,,,,,-
6752,Ca12,26457,RGB,,,,,0.46,0.12,,,,,,,,,,,0.45,0.15,,,,,-
6752,Ca12,26529,RGB,,,,,0.42,0.09,,,,,,,,,,,0.52,0.14,,,,,-
6752,Ca12,26736,RGB,,,,,0.5,,,,,,,,,,,,0.49,0.13,,,,,-
6752,Ca12,27083,RGB,,,,,0.24,,,,,,,,,,,,0.47,0.04,,,,,-
6752,Ca12,27778,RGB,,,,,0.46,0.07,,,,,,,,,,,0.4,0.11,,,,,-
6752,Ca12,28753,RGB,,,,,0.48,,,,,,,,,,,,0.53,0.18,,,,,-
6752,Ca12,29064,RGB,,,,,0.24,,,,,,,,,,,,0.55,0.14,,,,,-
6752,Ca12,29265,RGB,,,,,0.51,,,,,,,,,,,,0.53,0.15,,,,,-
6752,Ca12,29686,RGB,,,,,0.45,,,,,,,,,,,,0.4,0.13,,,,,-
6752,Ca12,30272,RGB,,,,,0.43,,,,,,,,,,,,0.55,0.16,,,,,-
6752,Ca12,30376,RGB,,,,,0.45,,,,,,,,,,,,0.5,0.13,,,,,-
6752,Ca12,30409,RGB,,,,,0.48,,,,,,,,,,,,0.47,0.13,,,,,-
6752,Ca12,30426,RGB,,,,,0.35,,,,,,,,,,,,0.49,0.2,,,,,-
6752,Ca12,30998,RGB,,,,,0.45,,,,,,,,,,,,0.52,0.21,,,,,-
6752,Ca12,31538,RGB,,,,,0.52,,,,,,,,,,,,0.5,0.06,,,,,-
6752,Ca12,31731,RGB,,,,,0.37,,,,,,,,,,,,0.5,0.16,,,,,-
6752,Ca12,31745,RGB,,,,,0.17,,,,,,,,,,,,0.57,0.16,,,,,-
6752,Ca12,32829,RGB,,,,,,,,,,,,,,,,,0.43,,,,,,-
6752,Ca12,32978,RGB,,,,,0.3,,,,,,,,,,,,0.56,0.07,,,,,-
6752,Ca12,33818,RGB,,,,,0.33,,,,,,,,,,,,0.48,0.21,,,,,-
6752,Ca12,34273,RGB,,,,,0.35,,,,,,,,,,,,0.53,,,,,,-
6752,Ca12,34406,RGB,,,,,0.46,,,,,,,,,,,,0.51,0.2,,,,,-
6752,Ca12,34854,RGB,,,,,0.54,,,,,,,,,,,,0.45,0.15,,,,,-
6752,Ca12,35377,RGB,,,,,0.41,,,,,,,,,,,,0.49,0.17,,,,,-
6752,Ca12,35726,RGB,,,,,0.23,,,,,,,,,,,,0.54,0.18,,,,,-
6752,Ca12,36022,RGB,,,,,0.42,0.16,,,,,,,,,,,0.47,0.15,,,,,-
6752,Ca12,36058,RGB,,,,,0.37,,,,,,,,,,,,0.58,0.17,,,,,-
6752,Ca12,36088,RGB,,,,,0.37,,,,,,,,,,,,0.42,0.08,,,,,-
6752,Ca12,36755,RGB,,,,,,,,,,,,,,,,,,,,,,,-
6752,Ca12,37091,RGB,,,,,0.14,,,,,,,,,,,,0.59,0.2,,,,,-
6752,Ca12,37221,RGB,,,,,0.4,0.12,,,,,,,,,,,0.42,0.11,,,,,-
6752,Ca12,37999,RGB,,,,,0.43,,,,,,,,,,,,0.4,0.15,,,,,-
6752,Ca12,38291,RGB,,,,,0.45,,,,,,,,,,,,0.44,0.23,,,,,-
6752,Ca12,38358,RGB,,,,,0.38,,,,,,,,,,,,0.56,0.2,,,,,-
6752,Ca12,38412,RGB,,,,,0.44,,,,,,,,,,,,0.47,0.25,,,,,-
6752,Ca12,38673,RGB,,,,,0.53,0.07,,,,,,,,,,,0.53,0.14,,,,,-
6752,Ca12,38743,RGB,,,,,0.41,,,,,,,,,,,,0.46,0.09,,,,,-
6752,Ca12,39656,RGB,,,,,0.48,,,,,,,,,,,,0.54,0.12,,,,,-
6752,Ca12,40120,RGB,,,,,,,,,,,,,,,,,,,,,,,-
6752,Ca12,46460,RGB,,,,,0.08,,,,,,,,,,,,0.58,0.02,,,,,-
6752,Ca12,46601,RGB,,,,,0.41,,,,,,,,,,,,0.52,0.02,,,,,-
6752,Ca12,46737,RGB,,,,,0.41,,,,,,,,,,,,0.44,0.16,,,,,-
6752,Ca12,48975,RGB,,,,,0.49,0.1,,,,,,,,,,,0.44,0.19,,,,,-
6752,Cav04,3589,RGB,,,-1.58,1.0,,,,,,,0.33,,,,,,,,-0.02,,0.45,,-
6752,Cav04,2403,RGB,,,,,,,,,,,0.24,,,,,,,,,,-0.04,,-
6752,Cav04,2113,RGB,,,,,,,,,,,0.32,,,,,,,,-0.06,,0.25,,-
6752,Cav04,277,RGB,,,,,,,,,,,0.11,,,,,,,,,,0.09,,-
6752,Cav04,2240,RGB,,,,,,,,,,,0.39,,,,,,,,-0.06,,0.28,,-
6752,Cav04,1518,RGB,,,,,,,,,,,0.2,,,,,,,,,,,,-
6752,Cav04,3011,RGB,,,,,,,,,,,0.25,,,,,,,,,,,,-
6752,Cav04,3805,RGB,,,,,,,,,,,0.25,,,,,,,,,,0.13,,-
6752,Cav04,1095,RGB,,,,,,,,,,,0.38,,,,,,,,,,-0.05,,-
6752,Cav04,2892,RGB,,,,,,,,,,,0.27,,,,,,,,,,0.16,,-
6752,Cav04,4437,RGB,,,,,,,,,,,0.18,,,,,,,,,,,,-
6752,DCC80,CL-25,RGB,,,,,,,0.1,,-0.2,,,,,,,,,,,,,,-
6752,DCC80,CL-166,RGB,,,,,,,-0.2,,0.6,,,,,,,,,,,,,,-
6752,Ge97,-,-,,,-1.66,1.0,,,,,,,,,,,,,,,,,,,-
6752,Gr86,3,RGB,,,,,0.49,0.18,,,,,0.53,0.13,,,0.49,0.13,0.31,0.14,-0.23,0.17,0.38,0.14,-
6752,Gr86,9,RGB,,,,,0.21,0.18,,,,,0.35,0.13,,,0.6,0.13,0.1,0.14,-0.46,0.17,0.4,0.14,-
6752,Gr86,118,RGB,,,,,0.07,0.18,,,,,0.24,0.13,,,0.55,0.13,0.12,0.14,-0.34,0.17,0.46,0.14,-
6752,Gr01,4428,MS,,,,,0.04,,,,,,,,0.24,,-0.35,,,,,,,,-
6752,Gr01,4383,MS,,,,,0.01,,,,,,,,0.49,,-0.23,,,,,,,,-
6752,Gr01,202316,MS,,,,,-0.06,,,,,,,,0.2,,-0.09,,,,,,,,-
6752,Gr01,4341,MS,,,,,0.06,,,,,,,,0.21,,0.18,,,,,,,,-
6752,Gr01,4458,MS,,,,,-0.09,,,,,,,,-0.06,,0.24,,,,,,,,-
6752,Gr01,4661,MS,,,,,0.15,,,,,,,,,,0.28,,,,,,,,-
6752,Gr01,5048,MS,,,,,-0.24,,,,,,,,-0.37,,0.37,,,,,,,,-
6752,Gr01,4907,MS,,,,,-0.09,,,,,,,,-0.34,,0.61,,,,,,,,-
6752,Gr01,200613,MS,,,,,0.06,,,,,,,,,,0.64,,,,,,,,-
6752,Gr01,1406,SGB,,,,,0.2,,,,,,,,0.34,,0.02,,,,,,,,-
6752,Gr01,1665,SGB,,,,,0.1,,,,,,,,,,0.1,,,,,,,,-
6752,Gr01,1445,SGB,,,,,0.06,,,,,,,,,,0.19,,,,,,,,-
6752,Gr01,1563,SGB,,,,,0.11,,,,,,,,0.33,,0.25,,,,,,,,-
6752,Gr01,1400,SGB,,,,,0.1,,,,,,,,0.28,,0.29,,,,,,,,-
6752,Gr01,1461,SGB,,,,,0.1,,,,,,,,,,0.29,,,,,,,,-
6752,Gr01,202063,SGB,,,,,0.13,,,,,,,,,,0.44,,,,,,,,-
6752,Gr01,1481,SGB,,,,,-0.07,,,,,,,,,,0.54,,,,,,,,-
6752,Gr01,1460,SGB,,,,,-0.19,,,,,,,,,,0.65,,,,,,,,-
6752,Gr05,25072,RGB,,,,,0.41,,,,,,0.29,,-0.09,,0.35,,0.34,,,,0.3,,-
6752,Gr05,26529,RGB,,,,,0.41,,,,,,0.37,,-0.1,,0.39,,0.18,,,,0.19,,-
6752,Gr05,30409,RGB,,,,,0.6,,,,,,0.43,,0.46,,0.18,,0.37,,,,0.15,,-
6752,Gr05,30426,RGB,,,,,0.41,,,,,,0.38,,0.18,,0.27,,0.22,,,,0.17,,-
6752,Gr05,34854,RGB,,,,,0.69,,,,,,0.43,,0.33,,0.31,,0.45,,,,,,-
6752,Gr05,37999,RGB,,,,,0.52,,,,,,0.34,,0.59,,-0.01,,0.32,,,,0.16,,-
6752,Gr05,39672,RGB,,,,,0.52,,,,,,0.3,,,,0.46,,0.31,,,,,,-
6752,Mi93,-,RGB,,,-1.53,1.0,,,,,,,,,,,,,,,,,,,-
6752,Mi96,284,RGB,,,,,,,,,,,,,0.08,,0.18,,,,,,,,-
6752,Mi96,36,RGB,,,,,,,,,,,,,0.34,,0.07,,,,,,,,-
6752,Mi96,29,RGB,,,,,,,,,,,,,0.16,,0.01,,,,,,,,-
6752,NDC95,A29,RGB,,,,,0.39,0.11,,,,,0.43,0.04,0.16,,0.19,0.12,0.22,0.04,-0.06,0.07,0.05,0.04,-
6752,NDC95,A45,RGB,,,,,0.36,0.03,,,,,0.37,0.04,0.22,,0.29,0.1,0.3,0.05,-0.18,0.07,0.03,0.03,-
6752,NDC95,CS3,RGB,,,,,0.34,0.19,,,,,0.42,0.04,0.09,,0.41,0.09,0.34,0.04,-0.03,0.07,0.08,0.03,-
6752,NDC95,CL1015,RGB,,,,,0.44,0.11,,,,,0.38,0.05,0.25,,-0.09,0.19,0.29,0.03,-0.22,0.07,0.03,0.04,-
6752,NDC95,CL1066,RGB,,,,,0.42,0.12,,,,,0.4,0.04,0.28,,-0.16,0.15,0.17,0.04,-0.09,0.08,0.11,0.04,-
6752,NDC95,CL1089,RGB,,,,,0.46,0.03,,,,,0.38,0.03,0.39,,0.0,0.12,0.23,0.04,-0.03,0.06,0.32,0.02,-
6752,Pa08,4428,MSTO,,,,,,,,,0.32,0.1,,,,,,,,,,,,,-
6752,Pa08,200613,MSTO,,,,,,,,,1.56,0.1,,,,,,,,,,,,,-
6752,Pi83,12,RGB,,,,,,,,,,,0.44,0.12,,,0.11,0.06,,,0.08,0.16,0.34,0.05,-
6752,Pi83,31,RGB,,,,,,,,,,,0.46,0.08,-0.13,,0.59,0.21,,,-0.11,0.05,0.29,0.06,-
6752,Pi83,59,RGB,,,,,,,,,,,0.37,0.09,,,0.32,0.06,,,-0.15,0.09,0.25,0.05,-
6752,SS91,A8,RGB,,,,,,,-1.05,,,,,,,,,,,,,,,,-
6752,SS91,A9,RGB,,,,,,,-0.75,,,,,,,,,,,,,,,,-
6752,SS91,A12,RGB,,,,,,,-0.9,,,,,,,,,,,,,,,,-
6752,SS91,A31,RGB,,,,,,,-1.05,,,,,,,,,,,,,,,,-
6752,SS91,A36,RGB,,,,,,,-0.7,,,,,,,,,,,,,,,,-
6752,SS91,A45,RGB,,,,,,,-0.85,,,,,,,,,,,,,,,,-
6752,SS91,A59,RGB,,,,,,,-1.0,,,,,,,,,,,,,,,,-
6752,SS91,A61,RGB,,,,,,,-0.85,,,,,,,,,,,,,,,,-
6752,SS91,CS118,RGB,,,,,,,-0.9,,,,,,,,,,,,,,,,-
6752,SS91,CS123,RGB,,,,,,,-0.6,,,,,,,,,,,,,,,,-
6752,SS91,CS125,RGB,,,,,,,-1.0,,,,,,,,,,,,,,,,-
6752,SS91,CS126,RGB,,,,,,,-0.8,,,,,,,,,,,,,,,,-
6752,Vi09,11583,HB,,,,,,,,,,,,,0.25,0.15,0.49,0.12,0.29,0.15,-0.08,0.08,0.26,0.09,-
6752,Vi09,12404,HB,,,,,,,,,,,,,0.23,0.13,-0.45,0.07,0.12,0.12,-0.14,0.08,0.08,0.09,-
6752,Vi09,13415,HB,,,,,,,,,,,,,0.38,0.11,-0.22,0.08,0.22,0.12,-0.08,0.06,0.15,0.08,-
6752,Vi09,16149,HB,,,,,,,,,,,,,0.41,0.11,-0.2,0.07,0.33,0.08,-0.03,0.08,0.24,0.09,-
6752,Vi09,18646,HB,,,,,,,,,,,,,0.31,0.13,-0.26,0.07,0.15,0.14,-0.25,0.06,0.11,0.08,-
6752,Vi09,8745,HB,,,,,,,,,,,,,0.44,0.13,-0.34,0.07,0.29,0.11,-0.1,0.07,0.17,0.09,-
6752,Yo03,PD1,RGB,,,,,0.46,0.07,,,,,,,0.01,0.08,0.65,0.06,,,,,,,-
6752,Yo03,B1630,RGB,,,,,0.44,0.07,,,,,,,0.3,0.08,0.36,0.06,,,,,,,-
6752,Yo03,B3589,RGB,,,,,0.45,0.07,,,,,,,0.39,0.08,0.17,0.06,,,,,,,-
6752,Yo03,B1416,RGB,,,,,0.48,0.07,,,,,,,0.31,0.08,0.2,0.06,,,,,,,-
6752,Yo03,6752-4,RGB,,,,,0.45,0.07,,,,,,,0.22,0.08,0.27,0.06,,,,,,,-
6752,Yo03,PD2,RGB,,,,,0.49,0.07,,,,,,,0.26,0.08,0.3,0.06,,,,,,,-
6752,Yo03,B2113,RGB,,,,,0.52,0.07,,,,,,,0.44,0.08,0.11,0.06,,,,,,,-
6752,Yo03,6752-8,RGB,,,,,0.48,0.07,,,,,,,0.24,0.08,0.32,0.06,,,,,,,-
6752,Yo03,B3169,RGB,,,,,0.49,0.07,,,,,,,0.31,0.08,0.26,0.06,,,,,,,-
6752,Yo03,B2575,RGB,,,,,0.49,0.07,,,,,,,0.28,0.08,0.26,0.06,,,,,,,-
6752,Yo03,6752-12,RGB,,,,,0.46,0.07,,,,,,,0.5,0.08,-0.11,0.06,,,,,,,-
6752,Yo03,B2196,RGB,,,,,0.5,0.07,,,,,,,0.24,0.08,0.29,0.06,,,,,,,-
6752,Yo03,B1518,RGB,,,,,0.47,0.07,,,,,,,0.3,0.08,0.17,0.06,,,,,,,-
6752,Yo03,B3805,RGB,,,,,0.4,0.07,,,,,,,-0.15,0.08,0.55,0.06,,,,,,,-
6752,Yo03,B2580,RGB,,,,,0.47,0.07,,,,,,,0.03,0.08,0.61,0.06,,,,,,,-
6752,Yo03,B1285,RGB,,,,,0.48,0.07,,,,,,,0.49,0.08,-0.11,0.06,,,,,,,-
6752,Yo03,B2892,RGB,,,,,0.51,0.07,,,,,,,0.43,0.08,0.12,0.06,,,,,,,-
6752,Yo03,B702,RGB,,,,,0.28,0.07,,,,,,,,0.08,0.42,0.06,,,,,,,-
6752,Yo03,B708,RGB,,,,,0.46,0.07,,,,,,,0.24,0.08,0.21,0.06,,,,,,,-
6752,Yo03,A88,RGB,,,,,0.4,0.07,,,,,,,0.23,0.08,0.28,0.06,,,,,,,-
6752,Yo05,Mg-0,RGB,,,,,0.48,,,,,,0.17,,0.17,,0.67,,0.38,,,,0.13,,-
6752,Yo05,Mg-1,RGB,,,,,0.46,,,,,,0.03,,0.46,,0.38,,0.41,,,,0.05,,-
6752,Yo05,Mg-2,RGB,,,,,0.47,,,,,,0.09,,0.55,,0.19,,0.43,,,,0.09,,-
6752,Yo05,Mg-3,RGB,,,,,0.5,,,,,,0.19,,0.47,,0.22,,0.32,,,,0.12,,-
6752,Yo05,Mg-4,RGB,,,,,0.47,,,,,,0.18,,0.38,,0.29,,0.34,,,,0.12,,-
6752,Yo05,Mg-5,RGB,,,,,0.51,,,,,,0.26,,0.42,,0.32,,0.33,,,,0.16,,-
6752,Yo05,Mg-6,RGB,,,,,0.54,,,,,,0.28,,0.6,,0.13,,0.34,,,,0.18,,-
6752,Yo05,Mg-8,RGB,,,,,0.5,,,,,,0.22,,0.4,,0.34,,0.32,,,,0.09,,-
6752,Yo05,Mg-9,RGB,,,,,0.51,,,,,,0.29,,0.47,,0.28,,0.31,,,,0.18,,-
6752,Yo05,Mg-10,RGB,,,,,0.51,,,,,,0.28,,0.44,,0.28,,0.29,,,,0.12,,-
6752,Yo05,Mg-12,RGB,,,,,0.48,,,,,,0.3,,0.66,,-0.09,,0.27,,,,0.12,,-
6752,Yo05,Mg-15,RGB,,,,,0.52,,,,,,0.3,,0.4,,0.31,,0.72,,,,0.33,,-
6752,Yo05,Mg-18,RGB,,,,,0.49,,,,,,0.31,,0.46,,0.19,,0.59,,,,0.36,,-
6752,Yo05,Mg-21,RGB,,,,,0.42,,,,,,0.35,,0.01,,0.57,,1.18,,,,0.38,,-
6752,Yo05,Mg-22,RGB,,,,,0.49,,,,,,0.35,,0.19,,0.63,,0.99,,,,0.37,,-
6752,Yo05,Mg-24,RGB,,,,,0.5,,,,,,0.26,,0.65,,-0.09,,0.12,,,,0.31,,-
6752,Yo05,Mg-25,RGB,,,,,0.53,,,,,,0.33,,0.59,,0.14,,0.51,,,,0.38,,-
6752,Yo05,0,RGB,,,,,0.24,,,,,,0.41,,-0.15,,0.55,,1.33,,,,0.23,,-
6752,Yo05,1,RGB,,,,,0.52,,,,,,0.35,,0.57,,0.08,,0.32,,,,0.23,,-
6752,Yo05,2,RGB,,,,,0.39,,,,,,0.32,,-0.09,,0.6,,1.18,,,,0.26,,-
6752,Yo05,3,RGB,,,,,0.52,,,,,,0.31,,0.7,,-0.04,,0.22,,,,0.21,,-
6752,Yo05,4,RGB,,,,,0.39,,,,,,0.37,,-0.04,,0.61,,1.2,,,,0.27,,-
6752,Yo05,6,RGB,,,,,0.46,,,,,,0.27,,0.09,,0.54,,0.96,,,,0.25,,-
6752,Yo05,7,RGB,,,,,0.55,,,,,,0.11,,0.9,,0.02,,0.19,,,,0.01,,-
6752,Yo05,8,RGB,,,,,0.54,,,,,,0.3,,0.66,,-0.01,,0.48,,,,0.23,,-
6752,Yo05,9,RGB,,,,,0.52,,,,,,0.32,,0.65,,-0.02,,0.13,,,,0.21,,-
6752,Yo05,10,RGB,,,,,0.43,,,,,,0.36,,-0.02,,0.65,,1.06,,,,0.24,,-
6752,Yo05,11,RGB,,,,,0.47,,,,,,0.24,,0.37,,0.35,,0.9,,,,0.19,,-
6752,Yo05,12,RGB,,,,,0.5,,,,,,0.35,,0.29,,0.27,,0.41,,,,0.23,,-
6752,Yo05,15,RGB,,,,,0.51,,,,,,0.36,,0.65,,-0.1,,0.58,,,,0.22,,-
6752,Yo05,16,RGB,,,,,0.48,,,,,,0.4,,0.09,,0.36,,0.83,,,,0.22,,-
6752,Yo05,19,RGB,,,,,0.48,,,,,,0.29,,0.29,,0.22,,0.59,,,,0.21,,-
6752,Yo05,20,RGB,,,,,0.37,,,,,,0.35,,0.08,,0.67,,1.15,,,,0.26,,-
6752,Yo05,21,RGB,,,,,0.46,,,,,,0.31,,0.49,,0.29,,0.63,,,,0.23,,-
6752,Yo05,23,RGB,,,,,0.34,,,,,,0.36,,0.11,,0.59,,1.25,,,,0.24,,-
6752,Yo05,24,RGB,,,,,0.49,,,,,,0.2,,0.56,,0.01,,0.36,,,,0.18,,-
6752,Yo05,29,RGB,,,,,0.48,,,,,,0.25,,0.51,,-0.07,,0.35,,,,0.21,,-
6752,Yo05,30,RGB,,,,,0.49,,,,,,0.32,,0.61,,0.15,,0.56,,,,0.28,,-
6752,Yo06,B702,RGB,,,,,,,,,,,,,,,,,0.43,,,,,,-
6752,Yo06,B708,RGB,,,,,,,,,,,,,,,,,0.35,,,,,,-
6752,Yo06,PD1,RGB,,,,,,,,,,,,,,,,,0.38,,,,,,-
6752,Yo06,B1630,RGB,,,,,,,,,,,,,,,,,0.41,,,,,,-
6752,Yo06,B3589,RGB,,,,,,,,,,,,,,,,,0.43,,,,,,-
6752,Yon08b,6752-0,RGB,,,-1.63,1.0,,,,,1.37,,,,,,,,,,,,,,-
6752,Yon08b,B2882,RGB,,,,,,,,,0.27,,,,,,,,,,,,,,-
6752,Yon08b,B1635,RGB,,,,,,,,,1.52,,,,,,,,,,,,,,-
6752,Yon08b,B2271,RGB,,,,,,,,,0.07,,,,,,,,,,,,,,-
6752,Yon08b,B611,RGB,,,,,,,,,1.37,,,,,,,,,,,,,,-
6752,Yon08b,B3490,RGB,,,,,,,,,1.22,,,,,,,,,,,,,,-
6752,Yon08b,B2438,RGB,,,,,,,,,-0.33,,,,,,,,,,,,,,-
6752,Yon08b,B3103,RGB,,,,,,,,,0.12,,,,,,,,,,,,,,-
6752,Yon08b,B3880,RGB,,,,,,,,,-0.03,,,,,,,,,,,,,,-
6752,Yon08b,B1330,RGB,,,,,,,,,1.27,,,,,,,,,,,,,,-
6752,Yon08b,B2728,RGB,,,,,,,,,1.07,,,,,,,,,,,,,,-
6752,Yon08b,B4216,RGB,,,,,,,,,1.02,,,,,,,,,,,,,,-
6752,Yon08b,B2782,RGB,,,,,,,,,-0.43,,,,,,,,,,,,,,-
6752,Yon08b,B4446,RGB,,,,,,,,,1.32,,,,,,,,,,,,,,-
6752,Yon08b,B1113,RGB,,,,,,,,,0.72,,,,,,,,,,,,,,-
6752,Yon08b,6752-20,RGB,,,,,,,,,1.32,,,,,,,,,,,,,,-
6752,Yon08b,6752-21,RGB,,,,,,,,,0.87,,,,,,,,,,,,,,-
6752,Yon08b,B1668,RGB,,,,,,,,,1.37,,,,,,,,,,,,,,-
6752,Yon08b,6752-24,RGB,,,,,,,,,-0.18,,,,,,,,,,,,,,-
6752,Yon08b,6752-29,RGB,,,,,,,,,-0.33,,,,,,,,,,,,,,-
6752,Yon08b,6752-30,RGB,,,,,,,,,0.52,,,,,,,,,,,,,,-
7078,AZ88,-,IL,,,-2.27,1.0,,,,,,,,,,,,,,,,,,,-
7078,Ar94,IV-38,RGB,,,-2.31,1.0,,,,,,,,,,,0.38,,,,,,,,-
7078,Ar94,S1,RGB,,,,,,,,,,,,,-0.19,,0.17,,,,,,,,-
7078,Ar94,II-75,RGB,,,,,,,,,,,,,-0.19,,0.17,,,,,,,,-
7078,Be03,B78,BHB,,,,,0.28,,,,,,,,,,,,,,,,0.64,,-
7078,Be03,B124,BHB,,,,,0.14,,,,,,,,,,,,,,,,0.55,,-
7078,Be03,B130,BHB,,,,,0.35,,,,,,,,,,,,,,,,0.67,,-
7078,Be03,B153,BHB,,,,,0.4,,,,,,,,,,,,,,,,0.47,,-
7078,Be03,B177,BHB,,,,,0.21,,,,,,,,,,,,,,,,0.56,,-
7078,Be03,B218,BHB,,,,,0.32,,,,,,,,,,,,,,,,0.58,,-
7078,Be03,B244,BHB,,,,,0.0,,,,,,,,,,,,,,,,0.67,,-
7078,Be03,B331,BHB,,,,,0.24,,,,,,,,,,,,,,,,0.46,,-
7078,Be03,B334,BHB,,,,,0.17,,,,,,,,,,,,,,,,0.57,,-
7078,Be03,B424,BHB,,,,,0.24,,,,,,,,,,,,,,,,0.59,,-
7078,Be03,B558,BHB,,,,,0.12,,,,,,,,,,,,,,,,0.58,,-
7078,Ca09a,1939,RGB,,,,,,,,,,,,,0.32,,,,,,,,,,-
7078,Ca09a,2463,RGB,,,,,,,,,,,,,0.48,,0.4,0.08,,,,,,,-
7078,Ca09a,2792,RGB,,,,,,,,,,,,,,,0.24,0.27,,,,,,,-
7078,Ca09a,3137,RGB,,,,,,,,,,,,,0.29,0.08,0.58,0.04,,,,,,,-
7078,Ca09a,4099,RGB,,,,,,,,,,,,,,,0.24,0.03,,,,,,,-
7078,Ca09a,8927,RGB,,,,,,,,,,,,,,,0.3,0.1,,,,,,,-
7078,Ca09a,9608,RGB,,,,,,,,,,,,,0.41,,,,,,,,,,-
